accession	level_1	level_2	S-121	S-122	S-123	S-124	S-125	S-126	S-127	S-128	S-129	S-130	S-131	S-132	S-133	S-134	S-135	S-136	S-137	S-138	S-139	S-140	S-141	S-142	S-143	S-144	S-145	S-146	S-147	S-148	S-149	S-150	S-151	S-152	S-153	S-154	S-155	S-156	S-157	S-158	S-159	S-160	S-161	S-162	S-163	S-164	S-165	S-166	S-167	S-168	S-169	S-170	S-171	S-172	S-173	S-174	S-175	S-176	S-177	S-178	S-179	S-180	S-181	S-182	S-183	S-184	S-185	S-186	S-187	S-188	S-189	S-190	S-191	S-192
1121033.AUCF01000010_gene4537_dsrP	Dissimilatory sulphur reduction and oxidation	dsrP	13104.0	10759.0	10704.0	6325.0	10985.0	5641.0	15590.0	8032.0	7679.0	4170.0	6589.0	7385.0	8486.0	9221.0	10791.0	12260.0	8026.0	13738.0	14163.0	9660.0	7063.0	12392.0	7078.0	4481.0	8789.0	7989.0	9660.0	9409.0	7848.0	7245.0	9835.0	7393.0	6576.0	5280.0	9106.0	6761.0	7356.0	8779.0	11176.0	6932.0	6829.0	13015.0	11642.0	8289.0	8561.0	8592.0	4280.0	11822.0	7150.0	9187.0	10007.0	12640.0	8941.0	5224.0	8562.0	4639.0	6694.0	9035.0	11042.0	7668.0	11559.0	5870.0	4887.0	12265.0	7239.0	7767.0	10680.0	11926.0	9338.0	10650.0	8753.0	8514.0
A0A2N9MGP6_dsrT	Dissimilatory sulphur reduction and oxidation	dsrT	134.0	56.0	87.0	NA	NA	NA	174.0	357.0	226.0	192.0	NA	NA	93.0	135.0	NA	NA	215.0	NA	NA	NA	80.0	NA	NA	NA	221.0	108.0	54.0	44.0	NA	NA	NA	NA	122.0	64.0	161.0	NA	NA	NA	412.0	147.0	NA	66.0	316.0	NA	NA	NA	162.0	91.0	NA	NA	135.0	127.0	NA	NA	NA	39.0	NA	331.0	146.0	233.0	119.0	142.0	NA	NA	NA	68.0	86.0	NA	NA	101.0	43.0	101.0
1767128888_dsyB	Organic sulphur transformation	dsyB	242052.0	205589.0	233198.0	148892.0	230186.0	135757.0	333650.0	187177.0	179431.0	121891.0	137685.0	180568.0	165852.0	217339.0	201992.0	236830.0	172242.0	270160.0	247808.0	186408.0	159249.0	264984.0	164428.0	139239.0	186680.0	184728.0	192169.0	179923.0	179899.0	150048.0	185848.0	177721.0	174306.0	129503.0	187797.0	161556.0	166249.0	183855.0	274523.0	179852.0	141318.0	262437.0	211923.0	180511.0	176762.0	194511.0	134347.0	290598.0	157991.0	223749.0	178386.0	243681.0	175066.0	124815.0	208870.0	114810.0	166248.0	210998.0	202155.0	164248.0	229766.0	140770.0	119315.0	256921.0	148331.0	198696.0	215240.0	233803.0	207893.0	281793.0	189716.0	217485.0
1000565.METUNv1_01345_fccA	Sulphur oxidation	fccA	47726.0	39486.0	54122.0	30785.0	46804.0	27278.0	73601.0	35314.0	30779.0	20786.0	28881.0	37875.0	34539.0	45031.0	29901.0	36858.0	30777.0	45904.0	50151.0	39664.0	35334.0	54110.0	31493.0	26070.0	34959.0	34263.0	42999.0	36791.0	38739.0	32502.0	39935.0	31976.0	29328.0	20948.0	42020.0	35446.0	39738.0	46347.0	45600.0	27469.0	27998.0	52860.0	44123.0	36654.0	40482.0	44151.0	22312.0	52304.0	30972.0	39933.0	41461.0	48509.0	39093.0	26240.0	48036.0	22940.0	28645.0	34275.0	49005.0	32805.0	53718.0	29855.0	18175.0	39072.0	30751.0	36077.0	45724.0	44995.0	49057.0	61348.0	33627.0	39253.0
tbn:TBH_C2099_fccB	Sulphur oxidation	fccB	119043.0	98093.0	122736.0	75229.0	115167.0	74947.0	172039.0	89505.0	89634.0	64564.0	72698.0	87847.0	85209.0	102375.0	96333.0	108942.0	78688.0	119682.0	127555.0	95978.0	86663.0	129718.0	80369.0	66742.0	93176.0	94656.0	103970.0	91560.0	91895.0	72431.0	100487.0	80986.0	83249.0	67197.0	101502.0	85465.0	91065.0	98450.0	118055.0	79869.0	70970.0	133042.0	109241.0	87446.0	96659.0	96960.0	58355.0	145421.0	78716.0	100370.0	96601.0	118102.0	92534.0	63629.0	113244.0	58929.0	80579.0	91406.0	102126.0	83938.0	115626.0	74386.0	55178.0	115433.0	69608.0	91119.0	103144.0	120012.0	117078.0	143881.0	87955.0	96069.0
150401207_fsr	Sulphur reduction	fsr	2496.0	1858.0	1963.0	882.0	1290.0	1211.0	3032.0	1747.0	1460.0	917.0	1444.0	1804.0	1747.0	2285.0	897.0	2050.0	1653.0	2679.0	1822.0	1657.0	1578.0	2679.0	668.0	1134.0	1811.0	2071.0	1691.0	1799.0	1266.0	740.0	1819.0	639.0	842.0	798.0	1412.0	1317.0	2171.0	1997.0	1636.0	821.0	1038.0	1277.0	1358.0	2164.0	998.0	947.0	966.0	2308.0	1223.0	1416.0	1250.0	1946.0	1093.0	1140.0	1490.0	727.0	1023.0	1509.0	1907.0	1794.0	2851.0	1197.0	807.0	1382.0	957.0	1056.0	2135.0	2751.0	2382.0	877.0	837.0	1520.0
taj:C1A40_07855_gdh	Organic sulphur transformation	gdh	251526.0	218547.0	257276.0	155038.0	243652.0	154616.0	357474.0	187746.0	207950.0	159293.0	160813.0	187986.0	184075.0	239490.0	227080.0	240319.0	179234.0	285210.0	271336.0	201479.0	180252.0	282440.0	191934.0	151163.0	224764.0	209037.0	206661.0	191686.0	200941.0	165044.0	217092.0	177203.0	192361.0	147485.0	221479.0	195210.0	177588.0	214400.0	273890.0	202389.0	165663.0	290085.0	229793.0	193781.0	191934.0	208350.0	140633.0	344049.0	168104.0	211171.0	191990.0	254166.0	193020.0	138388.0	229698.0	124537.0	168116.0	211579.0	223570.0	185634.0	235723.0	154884.0	111630.0	249656.0	157441.0	199346.0	211520.0	240264.0	230303.0	281013.0	211236.0	236292.0
tci:A7K98_00260_glpE	Sulphur oxidation	glpE	1285047.0	1092188.0	1263666.0	779242.0	1240036.0	763764.0	1808142.0	990597.0	1013506.0	731557.0	763668.0	965173.0	903567.0	1202443.0	1136667.0	1286806.0	907956.0	1464129.0	1347049.0	1036909.0	866153.0	1448118.0	908695.0	743260.0	1044766.0	1017513.0	1055000.0	945976.0	1032312.0	807274.0	1047060.0	941207.0	968458.0	708045.0	1053157.0	924915.0	915008.0	1041199.0	1436212.0	984001.0	820768.0	1442485.0	1149505.0	997848.0	962684.0	1006181.0	691923.0	1603763.0	854927.0	1088803.0	984207.0	1300301.0	981137.0	681274.0	1166094.0	628588.0	903736.0	1118062.0	1119534.0	890238.0	1223544.0	757064.0	627517.0	1300110.0	831071.0	1033116.0	1137016.0	1239552.0	1159895.0	1473159.0	1025933.0	1147621.0
1121403.AUCV01000001_gene776_hdrA1	Linkages between inorganic and organic sulphur transformation	hdrA1	90232.0	84458.0	91677.0	58084.0	94471.0	65486.0	133368.0	74858.0	86556.0	54422.0	58523.0	68936.0	63282.0	94334.0	92676.0	107044.0	75920.0	114999.0	101371.0	77137.0	59827.0	107005.0	70656.0	55053.0	75723.0	75549.0	76683.0	71760.0	79721.0	62036.0	83034.0	72077.0	78429.0	57766.0	77428.0	63546.0	64836.0	79690.0	115653.0	77774.0	63735.0	106514.0	88194.0	77272.0	70922.0	79503.0	55190.0	111250.0	61030.0	93003.0	69920.0	102623.0	76065.0	55423.0	88979.0	52613.0	76463.0	87816.0	82835.0	66406.0	95682.0	58325.0	50072.0	104148.0	60727.0	79601.0	85153.0	91663.0	85574.0	107434.0	82023.0	86233.0
taci:TDSAC_1310_hdrA2	Linkages between inorganic and organic sulphur transformation	hdrA2	25069.0	21589.0	24063.0	15255.0	21975.0	13875.0	36355.0	20153.0	19109.0	16497.0	13387.0	18108.0	14866.0	23913.0	28706.0	27732.0	19711.0	30007.0	23874.0	21834.0	17867.0	30941.0	19375.0	15428.0	21050.0	18202.0	18081.0	15534.0	19688.0	17505.0	21251.0	16552.0	20775.0	12877.0	20718.0	15748.0	18240.0	19668.0	32541.0	20941.0	19823.0	30020.0	19527.0	17651.0	18839.0	18783.0	14073.0	34322.0	15968.0	17897.0	20209.0	23374.0	21707.0	13321.0	25426.0	10942.0	18705.0	20233.0	23616.0	14485.0	25690.0	13911.0	13491.0	27340.0	16026.0	20929.0	21781.0	22053.0	23886.0	27621.0	22026.0	23074.0
1220534.B655_1353_hdrB1	Linkages between inorganic and organic sulphur transformation	hdrB1	10134.0	10033.0	11740.0	7730.0	9329.0	4691.0	14734.0	8201.0	6939.0	5515.0	5298.0	8397.0	7248.0	7987.0	10722.0	11508.0	6119.0	11076.0	10541.0	7557.0	8224.0	11128.0	6975.0	5951.0	8263.0	8114.0	8230.0	6022.0	6992.0	6190.0	7579.0	8140.0	6084.0	6431.0	11862.0	6858.0	7660.0	10532.0	10324.0	8259.0	4888.0	11749.0	9166.0	8190.0	5874.0	8861.0	4826.0	12899.0	6509.0	8459.0	9134.0	9850.0	6584.0	5032.0	8547.0	5754.0	6421.0	8087.0	9113.0	7052.0	7728.0	6056.0	5019.0	10453.0	5685.0	7195.0	8274.0	9102.0	9759.0	10955.0	8538.0	9977.0
1121430.JMLG01000005_gene677_hdrB2	Linkages between inorganic and organic sulphur transformation	hdrB2	23235.0	20952.0	21938.0	13199.0	17831.0	14349.0	28565.0	14049.0	16149.0	13741.0	11938.0	15696.0	16967.0	16467.0	22746.0	20967.0	13823.0	23620.0	21021.0	15419.0	12293.0	21534.0	17291.0	14024.0	21072.0	17991.0	17131.0	18746.0	15889.0	13096.0	15900.0	14772.0	12490.0	10670.0	18432.0	17097.0	16679.0	13982.0	25553.0	17630.0	13600.0	21233.0	18378.0	16546.0	15641.0	18398.0	12457.0	29458.0	14038.0	21432.0	17268.0	22962.0	18034.0	11247.0	18922.0	10740.0	13187.0	17254.0	18744.0	15726.0	23266.0	13522.0	9791.0	22797.0	13464.0	17430.0	18749.0	19890.0	19497.0	24065.0	18579.0	19289.0
1220534.B655_1684_hdrC1	Linkages between inorganic and organic sulphur transformation	hdrC1	NA	120.0	512.0	237.0	85.0	84.0	43.0	NA	NA	240.0	228.0	164.0	101.0	223.0	63.0	437.0	307.0	242.0	77.0	97.0	111.0	102.0	NA	63.0	130.0	161.0	175.0	200.0	144.0	78.0	373.0	72.0	197.0	56.0	163.0	178.0	298.0	413.0	121.0	126.0	324.0	574.0	81.0	116.0	270.0	275.0	NA	NA	NA	131.0	324.0	405.0	74.0	NA	215.0	NA	203.0	175.0	57.0	190.0	63.0	30.0	56.0	376.0	176.0	289.0	255.0	188.0	NA	236.0	103.0	NA
126178575_hdrC2	Linkages between inorganic and organic sulphur transformation	hdrC2	4014.0	3153.0	4640.0	2737.0	4046.0	2627.0	4902.0	3595.0	3455.0	1884.0	3437.0	3609.0	3561.0	3539.0	3693.0	3964.0	2817.0	4423.0	3311.0	2520.0	2767.0	4449.0	1879.0	2097.0	2869.0	3388.0	3491.0	3266.0	4347.0	2627.0	3733.0	2159.0	2620.0	1807.0	3448.0	3692.0	3312.0	2481.0	5300.0	2872.0	3267.0	3677.0	2366.0	2844.0	2459.0	2838.0	1768.0	4044.0	2707.0	3665.0	3393.0	4572.0	2744.0	2259.0	5565.0	1994.0	2567.0	3607.0	3284.0	3096.0	4018.0	2351.0	1685.0	3891.0	3186.0	2783.0	4465.0	4441.0	3018.0	5492.0	3259.0	3876.0
1004149.AFOE01000007_gene1444_hdrD	Linkages between inorganic and organic sulphur transformation	hdrD	197455.0	163811.0	196573.0	119521.0	180245.0	110000.0	255691.0	146252.0	149437.0	108905.0	121454.0	147042.0	136223.0	183343.0	166173.0	190316.0	136825.0	203309.0	201705.0	152182.0	122648.0	198104.0	136101.0	106249.0	159254.0	145818.0	152156.0	143015.0	146583.0	116091.0	154831.0	138411.0	144228.0	109718.0	150934.0	132944.0	135662.0	146701.0	205835.0	149331.0	124462.0	196241.0	174078.0	149140.0	133868.0	144777.0	101698.0	214728.0	134319.0	171476.0	151153.0	183311.0	141446.0	95764.0	164657.0	92718.0	138654.0	173237.0	160457.0	130732.0	187415.0	114208.0	101452.0	198928.0	118768.0	146668.0	178597.0	184376.0	162217.0	202301.0	145551.0	167276.0
116754288_hdrE	Linkages between inorganic and organic sulphur transformation	hdrE	1698.0	1206.0	1325.0	1124.0	2769.0	1669.0	2697.0	1258.0	1084.0	959.0	1013.0	938.0	851.0	1174.0	1540.0	1749.0	1247.0	3269.0	1552.0	1012.0	808.0	937.0	1436.0	651.0	2123.0	1610.0	1240.0	1427.0	1277.0	961.0	1380.0	1715.0	556.0	628.0	1310.0	568.0	1012.0	916.0	1583.0	2214.0	1130.0	2053.0	1104.0	2130.0	1345.0	658.0	712.0	2680.0	1214.0	932.0	1863.0	918.0	1195.0	863.0	1537.0	992.0	1352.0	1790.0	943.0	715.0	1634.0	502.0	401.0	1547.0	1004.0	1464.0	1297.0	1170.0	678.0	2115.0	1510.0	1183.0
1002340.AFCF01000033_gene3871_hpsK	Others	hpsK	29967.0	25972.0	34427.0	19421.0	30137.0	22164.0	45164.0	28773.0	25686.0	15855.0	17772.0	24868.0	19890.0	28254.0	26121.0	23854.0	21570.0	33967.0	40094.0	26340.0	23404.0	34870.0	17661.0	16174.0	27284.0	23132.0	25810.0	26201.0	25601.0	19409.0	24957.0	23825.0	25786.0	16937.0	27246.0	21191.0	23928.0	26250.0	35162.0	20465.0	19311.0	33156.0	30043.0	22377.0	25191.0	22975.0	13514.0	35451.0	21719.0	41986.0	25321.0	29259.0	25087.0	15611.0	30958.0	13715.0	24686.0	24620.0	31153.0	22554.0	30733.0	21291.0	15468.0	29330.0	23354.0	20846.0	31634.0	28856.0	33316.0	39685.0	24132.0	22394.0
1002340.AFCF01000033_gene3870_hpsL	Others	hpsL	10302.0	8442.0	12181.0	7044.0	10078.0	6234.0	17313.0	7927.0	5746.0	3306.0	6711.0	9131.0	8197.0	10192.0	5111.0	4707.0	6493.0	8647.0	12251.0	7877.0	8152.0	11766.0	5462.0	5209.0	8717.0	6712.0	10882.0	7944.0	7188.0	6465.0	8217.0	7917.0	7228.0	5072.0	10238.0	9354.0	8602.0	10099.0	7836.0	4020.0	5850.0	9604.0	10152.0	7740.0	9906.0	9647.0	4623.0	11438.0	7191.0	10420.0	10987.0	11414.0	7796.0	4555.0	11381.0	5269.0	6664.0	6553.0	12301.0	7973.0	11836.0	8011.0	3361.0	7175.0	6884.0	5667.0	10689.0	9970.0	13719.0	16313.0	7729.0	6212.0
1002340.AFCF01000033_gene3869_hpsM	Others	hpsM	67624.0	47687.0	73749.0	47552.0	60796.0	38680.0	84310.0	50606.0	45136.0	31900.0	45756.0	57142.0	54431.0	67209.0	44962.0	45672.0	40963.0	58490.0	63086.0	53587.0	48943.0	72861.0	39312.0	33701.0	55791.0	45896.0	64624.0	54847.0	50141.0	40599.0	56519.0	44134.0	48403.0	29631.0	66439.0	51217.0	52786.0	56646.0	59146.0	33373.0	38779.0	61887.0	67537.0	42100.0	55247.0	56567.0	32125.0	73482.0	50612.0	53706.0	58135.0	72852.0	53942.0	30862.0	71707.0	28001.0	48836.0	43414.0	71165.0	53001.0	78311.0	39801.0	29391.0	46920.0	41923.0	41864.0	67931.0	65596.0	74312.0	76544.0	53875.0	47696.0
taw:EI545_04905_hpsN	Organic sulphur transformation	hpsN	125917.0	106887.0	122586.0	79145.0	123269.0	74907.0	185266.0	112043.0	112944.0	74467.0	89300.0	99722.0	92633.0	128218.0	131539.0	124843.0	102326.0	141729.0	137354.0	109623.0	86314.0	135966.0	87770.0	65027.0	104601.0	90715.0	103782.0	92240.0	107031.0	77653.0	110259.0	103102.0	109256.0	75035.0	107486.0	89366.0	90277.0	92192.0	153023.0	97884.0	82464.0	129317.0	123320.0	99721.0	93769.0	93725.0	69458.0	143185.0	92543.0	105611.0	96622.0	126022.0	104626.0	65211.0	122308.0	64449.0	102195.0	113166.0	120633.0	88860.0	128237.0	72579.0	72595.0	128877.0	82725.0	100163.0	124920.0	138144.0	114397.0	141111.0	112951.0	101852.0
A0A5C7TVN5_hpsO	Organic sulphur transformation	hpsO	70834.0	67581.0	67142.0	42396.0	67838.0	45955.0	108001.0	59093.0	76038.0	50135.0	44174.0	58012.0	53062.0	65531.0	79324.0	79852.0	56058.0	88795.0	78953.0	65765.0	47167.0	77216.0	50000.0	39971.0	61788.0	55833.0	61451.0	47766.0	65145.0	49205.0	62679.0	57011.0	68630.0	41238.0	58783.0	55117.0	52849.0	57695.0	94885.0	59512.0	47795.0	81490.0	73071.0	51723.0	54914.0	51748.0	38978.0	87170.0	49759.0	73178.0	58202.0	69742.0	58309.0	36252.0	71198.0	36660.0	66694.0	71040.0	62725.0	55068.0	75714.0	40988.0	44063.0	98828.0	51460.0	63747.0	70937.0	73481.0	71023.0	75949.0	58918.0	70252.0
1002340.AFCF01000033_gene3866_hpsP	Organic sulphur transformation	hpsP	534048.0	461845.0	517421.0	323487.0	517130.0	317620.0	735438.0	421952.0	435540.0	285600.0	306670.0	397181.0	362238.0	490960.0	484410.0	551019.0	396884.0	621511.0	561038.0	414088.0	341110.0	592359.0	376113.0	291406.0	408205.0	412516.0	425447.0	382521.0	417109.0	341797.0	422911.0	390740.0	415131.0	294250.0	442682.0	379901.0	367448.0	409806.0	607305.0	417693.0	338846.0	619115.0	465132.0	411054.0	373253.0	420595.0	287396.0	622086.0	351933.0	470768.0	398696.0	528381.0	397534.0	274609.0	482261.0	258148.0	388954.0	478258.0	452592.0	365751.0	501023.0	316182.0	286431.0	565221.0	346217.0	449867.0	474856.0	514143.0	460552.0	602920.0	415357.0	478714.0
tbs:A3L01_03415_hydA	Sulphur reduction	hydA	4492.0	3942.0	2343.0	1839.0	4315.0	2652.0	6875.0	2734.0	3197.0	2634.0	1842.0	2527.0	2506.0	2581.0	4094.0	5710.0	3158.0	5098.0	4204.0	2916.0	1929.0	2966.0	3557.0	1561.0	2040.0	3777.0	2599.0	2351.0	2905.0	2359.0	3449.0	3499.0	3310.0	3283.0	2122.0	2283.0	2374.0	3048.0	6280.0	4195.0	2852.0	5442.0	4441.0	2872.0	1936.0	2626.0	2026.0	5217.0	2397.0	3714.0	2204.0	3606.0	1995.0	2148.0	3161.0	2575.0	2098.0	4591.0	3874.0	2680.0	3082.0	2444.0	3536.0	5830.0	3550.0	4379.0	3076.0	4596.0	2464.0	3816.0	2742.0	3368.0
tbs:A3L01_03430_hydB	Sulphur reduction	hydB	898.0	553.0	1002.0	281.0	996.0	235.0	882.0	277.0	592.0	60.0	587.0	145.0	595.0	669.0	299.0	685.0	324.0	479.0	960.0	350.0	570.0	1329.0	1033.0	342.0	701.0	670.0	351.0	496.0	635.0	528.0	666.0	360.0	640.0	374.0	549.0	934.0	276.0	929.0	291.0	666.0	239.0	884.0	1123.0	618.0	661.0	591.0	122.0	1587.0	374.0	499.0	430.0	780.0	357.0	420.0	413.0	335.0	403.0	786.0	1085.0	330.0	78.0	530.0	387.0	807.0	771.0	408.0	814.0	771.0	680.0	967.0	549.0	940.0
tbs:A3L01_03420_hydD	Sulphur reduction	hydD	21221.0	21322.0	15793.0	10880.0	21174.0	13914.0	27940.0	15667.0	17071.0	12122.0	9483.0	16239.0	14432.0	14650.0	23330.0	25115.0	15010.0	26826.0	21533.0	16270.0	13978.0	21265.0	18326.0	12004.0	17660.0	18923.0	17384.0	16019.0	18128.0	14317.0	19853.0	15419.0	15205.0	12954.0	16046.0	14509.0	12797.0	16474.0	25942.0	20218.0	14736.0	28186.0	18448.0	16921.0	14584.0	16593.0	11385.0	25520.0	12288.0	18096.0	14019.0	17801.0	14574.0	11529.0	21902.0	11522.0	15358.0	21989.0	15666.0	14072.0	18055.0	12407.0	10608.0	25312.0	14798.0	18502.0	20008.0	19638.0	19110.0	24242.0	17965.0	19694.0
tbs:A3L01_03425_hydG	Sulphur reduction	hydG	61.0	88.0	316.0	127.0	319.0	122.0	140.0	190.0	330.0	209.0	169.0	202.0	NA	109.0	357.0	589.0	463.0	603.0	206.0	71.0	236.0	299.0	357.0	217.0	84.0	68.0	160.0	455.0	334.0	329.0	153.0	264.0	282.0	420.0	126.0	NA	57.0	171.0	653.0	214.0	105.0	594.0	128.0	211.0	178.0	389.0	419.0	309.0	86.0	NA	190.0	182.0	350.0	414.0	303.0	72.0	254.0	384.0	190.0	136.0	210.0	386.0	70.0	175.0	152.0	265.0	185.0	NA	283.0	136.0	268.0	NA
WP_011048076.1_iseJ	Organic sulphur transformation	iseJ	NA	NA	NA	NA	36.0	NA	194.0	188.0	72.0	NA	NA	67.0	NA	102.0	NA	81.0	170.0	132.0	103.0	NA	49.0	NA	172.0	24.0	NA	173.0	74.0	114.0	77.0	NA	61.0	39.0	309.0	NA	158.0	24.0	161.0	NA	338.0	131.0	NA	272.0	NA	37.0	28.0	57.0	64.0	90.0	45.0	177.0	34.0	NA	NA	NA	160.0	NA	NA	128.0	75.0	NA	NA	NA	85.0	89.0	0.0	59.0	232.0	309.0	49.0	147.0	120.0	48.0
1002340.AFCF01000033_gene3876_iseK	Others	iseK	1558.0	1104.0	1900.0	1139.0	1315.0	1191.0	2573.0	1334.0	858.0	510.0	1889.0	1578.0	1400.0	2119.0	509.0	1362.0	689.0	1974.0	1330.0	718.0	1846.0	2354.0	1617.0	1538.0	1301.0	1102.0	1996.0	1007.0	1052.0	813.0	1798.0	1801.0	456.0	812.0	2712.0	717.0	1769.0	1561.0	1254.0	874.0	1442.0	2853.0	1015.0	674.0	1593.0	2773.0	1396.0	1954.0	853.0	2002.0	2404.0	1992.0	558.0	608.0	1972.0	1028.0	723.0	1018.0	2002.0	698.0	2412.0	1259.0	313.0	996.0	1410.0	1832.0	1104.0	1135.0	748.0	3829.0	807.0	1190.0
1002340.AFCF01000033_gene3875_iseL	Others	iseL	NA	NA	NA	59.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	153.0	51.0	NA	NA	NA	NA	NA	NA	NA	120.0	NA	NA	NA	132.0	NA	NA	NA	NA	30.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.0	NA	NA	NA
1002340.AFCF01000033_gene3874_iseM	Others	iseM	250557.0	199630.0	280840.0	174175.0	243056.0	153323.0	355883.0	191301.0	184386.0	134829.0	176338.0	216208.0	200359.0	242199.0	178774.0	177962.0	161706.0	244028.0	282495.0	207815.0	190726.0	284342.0	149559.0	126047.0	222850.0	172254.0	240611.0	202706.0	202456.0	164546.0	215589.0	178384.0	191628.0	132834.0	246026.0	202258.0	202751.0	218211.0	231150.0	134227.0	150957.0	231454.0	251819.0	194671.0	227120.0	204131.0	122901.0	253796.0	188705.0	223814.0	239246.0	265786.0	221374.0	129468.0	256710.0	120330.0	186800.0	184481.0	265266.0	195078.0	288244.0	166529.0	115875.0	185300.0	167881.0	168346.0	255346.0	251347.0	272324.0	300297.0	197754.0	177339.0
1000570.HMPREF9966_1862_isfD	Organic sulphur transformation	isfD	1085814.0	936195.0	1084459.0	685904.0	1077285.0	644274.0	1517021.0	908637.0	863485.0	611911.0	661362.0	842835.0	761585.0	1053262.0	973438.0	1086520.0	828504.0	1303445.0	1127126.0	870030.0	749710.0	1243268.0	782739.0	630396.0	874509.0	850350.0	895330.0	800409.0	871371.0	709922.0	895157.0	813269.0	860017.0	612467.0	931000.0	799572.0	775492.0	853102.0	1281647.0	880720.0	710788.0	1254358.0	996651.0	861486.0	808917.0	886978.0	605964.0	1325183.0	741303.0	960087.0	837100.0	1129874.0	847477.0	577829.0	1014678.0	546433.0	824205.0	988876.0	952214.0	766008.0	1078154.0	654339.0	570566.0	1181674.0	718039.0	935891.0	1004712.0	1101615.0	1025534.0	1254032.0	907432.0	1019148.0
Q7MSJ8_mccA	Sulphur reduction	mccA	NA	NA	NA	45.0	NA	NA	NA	NA	NA	NA	NA	54.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	82.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.0	NA	103.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tvu:AB849_002175_mccB	Linkages between inorganic and organic sulphur transformation	mccB	68727.0	52844.0	65656.0	40380.0	61069.0	38817.0	83717.0	54371.0	55272.0	36643.0	39428.0	49791.0	44760.0	68416.0	64256.0	63808.0	52153.0	70772.0	69654.0	53030.0	41603.0	71336.0	44084.0	34302.0	56855.0	47232.0	53159.0	45661.0	50143.0	38043.0	56436.0	51299.0	53035.0	34226.0	55470.0	44999.0	45934.0	45261.0	82761.0	54143.0	45203.0	64774.0	62312.0	51321.0	45645.0	51666.0	37036.0	70798.0	48942.0	58335.0	48243.0	68870.0	51414.0	33322.0	60608.0	31193.0	49590.0	63177.0	57748.0	40623.0	61701.0	34956.0	35360.0	72483.0	39158.0	53444.0	66866.0	74993.0	59058.0	75041.0	54675.0	57005.0
tee:Tel_15790_mddA	Organic sulphur transformation	mddA	68797.0	62146.0	61341.0	38547.0	60802.0	38874.0	94861.0	50202.0	55036.0	36400.0	36908.0	50357.0	45167.0	55675.0	54212.0	65364.0	41731.0	70925.0	67714.0	52714.0	45787.0	73632.0	43065.0	34573.0	51819.0	48878.0	52366.0	46366.0	53235.0	42269.0	59995.0	53725.0	54668.0	35207.0	52486.0	44613.0	49328.0	54458.0	77445.0	55182.0	40242.0	73782.0	63035.0	45102.0	54099.0	51414.0	37326.0	77753.0	47647.0	66114.0	49887.0	58213.0	55002.0	31745.0	66847.0	29977.0	56891.0	56986.0	61822.0	44783.0	66882.0	41703.0	37180.0	68111.0	49517.0	51862.0	65295.0	60424.0	68509.0	78794.0	53842.0	52238.0
taa:NMY3_01945_mdh	Organic sulphur transformation	mdh	1987372.0	1732802.0	1994314.0	1269584.0	1996824.0	1250543.0	2845194.0	1668732.0	1689528.0	1207484.0	1271199.0	1515561.0	1434995.0	1943598.0	1932691.0	2022904.0	1558180.0	2370393.0	2189709.0	1678971.0	1407746.0	2240080.0	1476807.0	1137382.0	1670047.0	1549937.0	1634306.0	1532786.0	1638770.0	1323323.0	1761888.0	1528222.0	1623531.0	1183216.0	1739406.0	1432519.0	1416569.0	1598801.0	2308173.0	1586340.0	1384167.0	2256108.0	1876323.0	1572028.0	1527679.0	1600778.0	1136272.0	2396850.0	1411799.0	1770610.0	1544632.0	2026361.0	1629152.0	1081277.0	1911722.0	1029565.0	1547899.0	1778992.0	1798806.0	1415255.0	1951502.0	1197998.0	1046164.0	2070010.0	1373575.0	1656868.0	1877742.0	2009894.0	1845998.0	2277425.0	1700788.0	1792020.0
1000569.HMPREF1040_0951_metA	Linkages between inorganic and organic sulphur transformation	metA	89190.0	71119.0	88480.0	53096.0	84824.0	55183.0	132054.0	69362.0	74732.0	51880.0	55170.0	64279.0	59578.0	86396.0	84413.0	90493.0	66599.0	108835.0	96857.0	73363.0	56715.0	100665.0	58176.0	49749.0	69428.0	64794.0	68612.0	69616.0	73003.0	60813.0	76784.0	64570.0	71047.0	51276.0	76054.0	63293.0	64097.0	69397.0	105563.0	67787.0	60311.0	100139.0	81003.0	70593.0	66468.0	72715.0	45717.0	99862.0	59398.0	75351.0	67861.0	88370.0	67960.0	49780.0	80113.0	42635.0	65996.0	78007.0	75302.0	59558.0	90767.0	51528.0	46038.0	92986.0	58021.0	72371.0	82048.0	87541.0	79947.0	102350.0	68502.0	75560.0
