accession	level_1	level_2	S-121	S-122	S-123	S-124	S-125	S-126	S-127	S-128	S-129	S-130	S-131	S-132	S-133	S-134	S-135	S-136	S-137	S-138	S-139	S-140	S-141	S-142	S-143	S-144	S-145	S-146	S-147	S-148	S-149	S-150	S-151	S-152	S-153	S-154	S-155	S-156	S-157	S-158	S-159	S-160	S-161	S-162	S-163	S-164	S-165	S-166	S-167	S-168	S-169	S-170	S-171	S-172	S-173	S-174	S-175	S-176	S-177	S-178	S-179	S-180	S-181	S-182	S-183	S-184	S-185	S-186	S-187	S-188	S-189	S-190	S-191	S-192
tbw:NCTC13354_01319_phnW	Phosphonate and phosphinate metabolism	phnW	1077101.0	344702.0	446835.0	287975.0	345792.0	274633.0	553566.0	406543.0	365833.0	250325.0	345644.0	459113.0	282957.0	341525.0	211665.0	735657.0	275739.0	295774.0	339652.0	372332.0	320900.0	471772.0	336838.0	258975.0	362783.0	396493.0	357555.0	227876.0	369506.0	343934.0	279209.0	400013.0	255270.0	237896.0	330527.0	420728.0	356246.0	358640.0	282389.0	262201.0	191706.0	438439.0	344784.0	280659.0	363102.0	278730.0	261611.0	478483.0	281096.0	803892.0	255547.0	370431.0	278277.0	264955.0	342154.0	242230.0	344970.0	407316.0	322983.0	423827.0	327528.0	298325.0	139828.0	805619.0	359119.0	333859.0	294056.0	330110.0	363472.0	563388.0	308896.0	310936.0
tbw:NCTC13354_01320_phnX	Phosphonate and phosphinate metabolism	phnX	45800.0	11999.0	10972.0	10317.0	12446.0	9036.0	17117.0	17986.0	14949.0	8430.0	11372.0	11144.0	7266.0	13013.0	10839.0	42167.0	10950.0	11460.0	10750.0	11943.0	9133.0	17614.0	7641.0	7163.0	11114.0	13398.0	10863.0	8495.0	12998.0	9279.0	10534.0	16305.0	12511.0	8365.0	10070.0	11963.0	12428.0	10947.0	15731.0	12112.0	5365.0	15766.0	9190.0	11689.0	7739.0	7385.0	9410.0	15254.0	7996.0	26240.0	7459.0	11260.0	8224.0	8252.0	12224.0	7709.0	14527.0	19874.0	7823.0	12454.0	10687.0	10420.0	6578.0	44132.0	13522.0	11639.0	11548.0	13299.0	13127.0	17535.0	10076.0	11749.0
acan:ACA1_254860_phnY	Phosphonate and phosphinate metabolism	phnY	18447.0	6193.0	4860.0	2733.0	3595.0	3482.0	8063.0	7383.0	5597.0	3200.0	7364.0	5474.0	3374.0	5769.0	2198.0	10561.0	5780.0	4343.0	6383.0	6256.0	5575.0	8114.0	5414.0	2990.0	6366.0	6135.0	5036.0	2381.0	5546.0	5792.0	5523.0	7962.0	4538.0	4501.0	3427.0	5501.0	6134.0	5972.0	3835.0	3511.0	2434.0	6522.0	4424.0	3924.0	5034.0	3994.0	4351.0	9992.0	5068.0	11886.0	2685.0	4956.0	3997.0	3544.0	5064.0	3609.0	5750.0	6726.0	6016.0	4512.0	5149.0	4245.0	3019.0	12444.0	5052.0	4289.0	4635.0	7443.0	6280.0	9278.0	7409.0	4771.0
A0A7D5V3V5_phnZ	Phosphonate and phosphinate metabolism	phnZ	11403.0	4411.0	5416.0	3217.0	3770.0	2760.0	6441.0	8107.0	5734.0	3570.0	6825.0	5316.0	3015.0	7367.0	3657.0	10475.0	6435.0	3915.0	4634.0	6305.0	2925.0	5147.0	5721.0	2875.0	4965.0	3262.0	3761.0	2670.0	3636.0	4120.0	4326.0	6086.0	5740.0	5154.0	3906.0	3828.0	4924.0	2390.0	4619.0	4490.0	3416.0	6196.0	5046.0	3373.0	4134.0	2630.0	4968.0	4610.0	3856.0	8574.0	2940.0	3792.0	3327.0	2262.0	4800.0	3860.0	7688.0	5473.0	3753.0	4476.0	3629.0	3343.0	2756.0	14348.0	7234.0	3814.0	4348.0	5172.0	5322.0	5948.0	5297.0	3745.0
thas:C6Y53_07945_phny	Phosphonate and phosphinate metabolism	phny	387972.0	105348.0	151606.0	105008.0	112438.0	91762.0	165619.0	160666.0	137118.0	78442.0	136888.0	152887.0	86792.0	138196.0	78535.0	224556.0	110098.0	101575.0	104123.0	138276.0	102652.0	151475.0	114222.0	82239.0	126212.0	115796.0	115993.0	77976.0	119036.0	103244.0	96176.0	143175.0	102200.0	93212.0	107448.0	136774.0	121022.0	107673.0	106022.0	81121.0	63314.0	121481.0	111461.0	105125.0	116222.0	88911.0	89033.0	138769.0	98054.0	268826.0	90203.0	121544.0	98145.0	85623.0	114395.0	78795.0	133897.0	165378.0	98266.0	143346.0	113737.0	94689.0	62084.0	270232.0	115965.0	103353.0	110842.0	113626.0	112596.0	166553.0	104894.0	99459.0
tci:A7K98_01855_phoA	Organic phosphoester hydrolysis	phoA	187974.0	61102.0	78596.0	48966.0	59109.0	44099.0	96659.0	87866.0	63495.0	35298.0	65162.0	80303.0	49717.0	79389.0	35712.0	116082.0	62086.0	54172.0	66030.0	68762.0	57173.0	99528.0	57995.0	47857.0	60699.0	65492.0	64673.0	38168.0	55781.0	53026.0	47467.0	74205.0	43962.0	40643.0	50435.0	72945.0	62498.0	59966.0	42894.0	36282.0	33140.0	68833.0	57125.0	52431.0	67941.0	51671.0	51021.0	84550.0	50500.0	149590.0	45125.0	66241.0	45854.0	43785.0	56465.0	40368.0	56537.0	75099.0	49839.0	81519.0	57895.0	51464.0	25134.0	128291.0	56285.0	61063.0	56850.0	63559.0	62072.0	113674.0	55221.0	60694.0
tat:KUM_1390_phoB	Two-component system	phoB	13478234.0	4230651.0	5081259.0	3290134.0	3911863.0	3123941.0	6196421.0	4978920.0	4628527.0	2951963.0	4089600.0	5419602.0	3145204.0	4167698.0	2598679.0	9221097.0	3359589.0	3571655.0	4283837.0	4545420.0	3617346.0	5629708.0	3794502.0	3116968.0	4269250.0	4716376.0	4184187.0	2657750.0	4173431.0	3824231.0	3210936.0	4897308.0	3414537.0	2929316.0	3550228.0	4962669.0	4235986.0	4122407.0	3647299.0	3228440.0	2282745.0	5130220.0	3880358.0	3380780.0	4061631.0	3252577.0	3105116.0	5562760.0	3353100.0	9790227.0	2919981.0	4298139.0	3195916.0	2971537.0	3867467.0	2738333.0	4404402.0	5323059.0	3567804.0	5121896.0	3771845.0	3421690.0	1877639.0	10366493.0	4291820.0	3851289.0	3659283.0	3938661.0	4023815.0	6482049.0	3475275.0	3655998.0
1081640.AGFU01000124_gene29_phoC	Organic phosphoester hydrolysis	phoC	2720.0	653.0	2128.0	1904.0	2593.0	1629.0	3729.0	3396.0	2512.0	1394.0	2300.0	2664.0	1398.0	2475.0	1804.0	4654.0	1451.0	2140.0	1841.0	2103.0	1758.0	2576.0	2208.0	958.0	901.0	2381.0	2209.0	974.0	2350.0	1905.0	2022.0	3640.0	2196.0	1844.0	1149.0	1936.0	1765.0	1634.0	1711.0	2378.0	1701.0	3320.0	1969.0	1186.0	2657.0	1798.0	1428.0	2588.0	778.0	3430.0	1463.0	1617.0	1879.0	1835.0	2539.0	1930.0	2251.0	2305.0	1993.0	2388.0	1616.0	1663.0	1123.0	4764.0	2872.0	2617.0	1426.0	1489.0	2363.0	3480.0	1612.0	1603.0
thaa:CFI11_00710_phoD	Organic phosphoester hydrolysis	phoD	750083.0	238264.0	301391.0	196680.0	219532.0	173242.0	333799.0	308512.0	238554.0	137535.0	239320.0	317511.0	186326.0	252744.0	127487.0	426941.0	185081.0	199184.0	226871.0	255847.0	207385.0	339717.0	211077.0	174961.0	226893.0	234804.0	246807.0	159419.0	226440.0	222175.0	168504.0	265178.0	171882.0	154544.0	200737.0	292567.0	244659.0	230570.0	188342.0	159469.0	120736.0	266315.0	213585.0	194656.0	230793.0	194913.0	173070.0	305520.0	196726.0	553858.0	166644.0	257904.0	177626.0	168868.0	209005.0	161637.0	232939.0	287939.0	200982.0	306565.0	224213.0	198084.0	100797.0	500794.0	213773.0	230270.0	202550.0	232342.0	231253.0	392958.0	200987.0	225114.0
tab:CIG75_14735_phoH	Others	phoH	834462.0	266045.0	329016.0	220315.0	266682.0	211569.0	395827.0	347137.0	308168.0	199165.0	276143.0	335755.0	215308.0	285387.0	179343.0	585163.0	237610.0	239754.0	270610.0	292004.0	229949.0	350238.0	264507.0	204145.0	277135.0	297608.0	258992.0	175915.0	273456.0	250269.0	213120.0	335287.0	220439.0	204056.0	233287.0	317619.0	272940.0	249793.0	256144.0	214217.0	160119.0	314684.0	245240.0	222240.0	254525.0	207916.0	221574.0	340291.0	229718.0	620830.0	195009.0	282718.0	220790.0	199964.0	248267.0	189539.0	294339.0	357571.0	234609.0	326387.0	232879.0	218445.0	135205.0	673823.0	272117.0	270788.0	240834.0	272208.0	252020.0	400356.0	246463.0	237910.0
tci:A7K98_09020_phoN	Organic phosphoester hydrolysis	phoN	16866.0	5547.0	5179.0	2726.0	4871.0	4589.0	9563.0	8760.0	7828.0	5016.0	3571.0	7030.0	3494.0	4859.0	3320.0	12417.0	4716.0	4989.0	5563.0	5859.0	4838.0	6321.0	3943.0	3105.0	4884.0	6306.0	5467.0	2717.0	6618.0	6211.0	4065.0	6374.0	5368.0	4146.0	4184.0	4799.0	3336.0	4801.0	6175.0	4602.0	2596.0	8580.0	5514.0	5483.0	4985.0	2722.0	4910.0	6679.0	4055.0	10591.0	2719.0	4757.0	5166.0	3563.0	5579.0	3422.0	7452.0	7585.0	3919.0	5063.0	3679.0	2736.0	2812.0	17005.0	6267.0	5165.0	4815.0	5498.0	6185.0	7459.0	6344.0	4171.0
tab:CIG75_02275_phoP	Two-component system	phoP	4288344.0	1366131.0	1632404.0	1096108.0	1281035.0	980956.0	1984230.0	1701684.0	1523760.0	920653.0	1316684.0	1687117.0	1021053.0	1389327.0	889298.0	3053577.0	1134015.0	1186289.0	1308139.0	1485944.0	1132579.0	1793772.0	1295380.0	1023676.0	1341388.0	1539432.0	1302900.0	851859.0	1319345.0	1241658.0	1031790.0	1578147.0	1090333.0	992537.0	1100010.0	1571403.0	1353896.0	1291622.0	1220375.0	1086561.0	744760.0	1638700.0	1257214.0	1125737.0	1256269.0	1081681.0	1041052.0	1762253.0	1106735.0	3186343.0	940349.0	1389834.0	1023562.0	982170.0	1253693.0	936574.0	1452919.0	1790331.0	1140247.0	1657468.0	1232892.0	1080356.0	652524.0	3536588.0	1355954.0	1274177.0	1174158.0	1316000.0	1298966.0	2078426.0	1162662.0	1211677.0
tab:CIG75_02280_phoR	Two-component system	phoR	7661381.0	2476890.0	2925434.0	1952782.0	2305419.0	1847805.0	3584895.0	2969324.0	2773533.0	1811002.0	2387035.0	3113386.0	1904788.0	2414263.0	1612896.0	5503936.0	1976079.0	2113056.0	2326126.0	2657094.0	2061199.0	3143958.0	2275890.0	1817838.0	2598281.0	2827142.0	2375546.0	1543047.0	2445925.0	2262000.0	1930629.0	2858844.0	1994381.0	1780982.0	2124152.0	2898756.0	2445677.0	2348745.0	2196023.0	1946322.0	1352369.0	2933084.0	2294438.0	2020462.0	2289220.0	1882926.0	1838154.0	3238651.0	2043672.0	5501236.0	1687602.0	2511482.0	1856416.0	1775561.0	2247643.0	1660407.0	2589212.0	3247778.0	2071627.0	2983100.0	2169380.0	1967301.0	1108069.0	6120507.0	2431098.0	2249720.0	2106680.0	2346693.0	2300865.0	3587489.0	2120294.0	2132980.0
tab:CIG75_02265_phoU	Two-component system	phoU	911062.0	286074.0	359598.0	235080.0	282664.0	228691.0	418131.0	356940.0	329664.0	214538.0	287198.0	385170.0	225638.0	296221.0	183012.0	627118.0	241397.0	261932.0	283639.0	319441.0	253118.0	388231.0	276155.0	223269.0	309324.0	340805.0	282007.0	194499.0	288844.0	287078.0	228080.0	335342.0	225174.0	207826.0	253857.0	363244.0	291189.0	291450.0	246654.0	228278.0	160954.0	363341.0	269340.0	254649.0	273239.0	228666.0	222193.0	386769.0	236358.0	672068.0	209828.0	310382.0	228066.0	228103.0	268352.0	205239.0	299134.0	381861.0	244469.0	366925.0	255767.0	241889.0	124105.0	697898.0	291366.0	279384.0	258351.0	277775.0	268427.0	425330.0	258523.0	258817.0
tee:Tel_06015_phoX	Organic phosphoester hydrolysis	phoX	403375.0	94369.0	165686.0	106480.0	90207.0	69071.0	140064.0	135517.0	77103.0	47627.0	141648.0	193784.0	102118.0	169538.0	39914.0	113454.0	90013.0	69883.0	110161.0	115943.0	95111.0	180789.0	86560.0	84719.0	126750.0	108956.0	133501.0	80433.0	74864.0	86670.0	68948.0	105533.0	56642.0	64350.0	101290.0	158044.0	132139.0	114791.0	48089.0	42699.0	46738.0	94771.0	100031.0	92604.0	107248.0	103463.0	73131.0	143519.0	104439.0	258699.0	100994.0	141223.0	71194.0	70996.0	83080.0	60439.0	70448.0	112752.0	104531.0	184603.0	119738.0	104102.0	28563.0	145056.0	64906.0	82592.0	97456.0	125601.0	106622.0	210032.0	79682.0	102615.0
426117.M446_0826_phpC	Phosphonate and phosphinate metabolism	phpC	292889.0	86065.0	113536.0	75046.0	89829.0	66160.0	126921.0	115942.0	91619.0	58421.0	90336.0	122950.0	64518.0	91057.0	54179.0	177397.0	81522.0	75638.0	87791.0	95961.0	67333.0	116758.0	77780.0	60844.0	91875.0	96827.0	95123.0	55268.0	90938.0	84272.0	73022.0	107713.0	74151.0	60592.0	76664.0	102091.0	88807.0	79222.0	74661.0	58089.0	53199.0	102627.0	82554.0	79153.0	82287.0	69115.0	65114.0	106066.0	80589.0	189337.0	65915.0	95117.0	70120.0	62286.0	83986.0	61398.0	95463.0	119106.0	74606.0	112321.0	84481.0	70150.0	39725.0	193693.0	92615.0	77249.0	83415.0	88075.0	81699.0	131979.0	71924.0	74656.0
tig:THII_2463_phy	Organic phosphoester hydrolysis	phy	194751.0	53803.0	81413.0	50010.0	50397.0	37164.0	80689.0	72442.0	48359.0	30372.0	64303.0	82568.0	49667.0	72264.0	26464.0	81674.0	44152.0	38868.0	53260.0	59129.0	50457.0	79703.0	50406.0	40251.0	56766.0	62967.0	61721.0	42445.0	44938.0	45702.0	42232.0	58024.0	30929.0	35644.0	52767.0	75132.0	64994.0	61083.0	34131.0	27917.0	25478.0	60711.0	53482.0	44344.0	63130.0	50469.0	35225.0	70274.0	47599.0	125965.0	43492.0	70492.0	36719.0	41270.0	50686.0	36482.0	42556.0	68854.0	52482.0	84362.0	62049.0	56008.0	17057.0	93680.0	42511.0	49198.0	48223.0	56883.0	55102.0	99778.0	42777.0	48817.0
1000569.HMPREF1040_0721_pit	Transporters	pit	1061844.0	340720.0	410559.0	287406.0	326834.0	259984.0	470444.0	432946.0	378559.0	240074.0	342775.0	439186.0	262425.0	339680.0	216280.0	712495.0	290470.0	293719.0	342333.0	381527.0	278992.0	433616.0	305605.0	251156.0	351175.0	378992.0	318021.0	228747.0	329328.0	316018.0	263887.0	406881.0	274147.0	258201.0	275571.0	387437.0	331994.0	320510.0	297943.0	252738.0	192684.0	399904.0	312875.0	288264.0	308360.0	264367.0	258646.0	414952.0	280706.0	807708.0	244782.0	355940.0	267195.0	255138.0	310443.0	246317.0	361322.0	470841.0	281527.0	401831.0	290093.0	274376.0	167179.0	814211.0	338657.0	320268.0	299032.0	328474.0	304990.0	498282.0	294676.0	296697.0
taa:NMY3_02947_ppa	Oxidative phosphorylation	ppa	850732.0	275623.0	325251.0	220624.0	265693.0	204908.0	391999.0	356042.0	307729.0	183357.0	276266.0	344240.0	202702.0	290511.0	168523.0	578058.0	240231.0	237326.0	268008.0	285643.0	228141.0	349529.0	242815.0	193386.0	271418.0	292884.0	260088.0	171118.0	264730.0	253485.0	208943.0	316723.0	222704.0	200029.0	234175.0	320147.0	261855.0	258471.0	234627.0	205758.0	155148.0	324079.0	252293.0	231384.0	249204.0	203774.0	214493.0	330387.0	230620.0	606555.0	191764.0	274776.0	208984.0	197816.0	254972.0	191866.0	303105.0	370176.0	219161.0	331861.0	241771.0	214024.0	129164.0	665613.0	269212.0	260456.0	250959.0	271764.0	253050.0	401693.0	236839.0	238345.0
tak:Tharo_1557_ppc	Pyruvate metabolism	ppc	712695.0	214051.0	269312.0	185549.0	218572.0	160997.0	333030.0	311684.0	279579.0	139990.0	247794.0	290233.0	168411.0	256864.0	150194.0	457473.0	219394.0	185523.0	219644.0	255501.0	179307.0	282022.0	199958.0	153783.0	216587.0	231484.0	219659.0	139479.0	213903.0	196351.0	178459.0	275569.0	202848.0	179498.0	188845.0	239352.0	222846.0	194270.0	212607.0	164875.0	128743.0	230779.0	208457.0	193525.0	196828.0	160032.0	173963.0	254499.0	198429.0	538659.0	155092.0	224258.0	176133.0	156824.0	212146.0	156236.0	259189.0	304108.0	188957.0	264700.0	205761.0	174531.0	118737.0	552486.0	227402.0	201414.0	216064.0	238273.0	203033.0	321475.0	200096.0	179289.0
tab:CIG75_09850_ppd	Phosphonate and phosphinate metabolism	ppd	171156.0	55655.0	65999.0	44484.0	48484.0	37209.0	73689.0	58201.0	47141.0	34716.0	46690.0	66568.0	41512.0	44974.0	24984.0	101119.0	36061.0	38536.0	58574.0	55192.0	51218.0	68060.0	46299.0	41842.0	57622.0	56396.0	54383.0	36011.0	46740.0	44633.0	38892.0	64327.0	33025.0	31788.0	42944.0	74191.0	60063.0	58117.0	36516.0	38153.0	24766.0	58949.0	50399.0	42116.0	52964.0	45490.0	35456.0	70987.0	41021.0	125680.0	38538.0	56153.0	35447.0	34741.0	43707.0	32483.0	46238.0	55628.0	44668.0	65475.0	49911.0	49751.0	19410.0	124613.0	46485.0	39297.0	44184.0	50137.0	58939.0	83848.0	38483.0	46757.0
tab:CIG75_14660_ppdK	Pyruvate metabolism	ppdK	1887769.0	639852.0	737464.0	515930.0	598484.0	485620.0	876431.0	787578.0	749272.0	537120.0	621236.0	789099.0	484468.0	567842.0	478416.0	1452506.0	565648.0	567959.0	594374.0	743258.0	527137.0	768760.0	658480.0	466004.0	646302.0	692603.0	569374.0	406415.0	626544.0	543095.0	486857.0	710806.0	515088.0	500602.0	522679.0	707093.0	595373.0	555543.0	565839.0	477719.0	354529.0	717488.0	561147.0	506802.0	560746.0	460540.0	464106.0	735498.0	501803.0	1388113.0	419810.0	618029.0	500151.0	454123.0	543411.0	427962.0	660135.0	806378.0	503158.0	722052.0	530914.0	485749.0	302141.0	1434480.0	610327.0	543953.0	524463.0	565535.0	548937.0	834315.0	516698.0	579723.0
A0A090DAS9_pphA	Phosphonate and phosphinate metabolism	pphA	6235.0	2546.0	1755.0	1601.0	1352.0	566.0	2615.0	1647.0	1426.0	1083.0	1137.0	1804.0	535.0	682.0	750.0	3777.0	1256.0	1564.0	1495.0	1337.0	802.0	1653.0	1202.0	1517.0	2244.0	2351.0	1369.0	685.0	1619.0	1345.0	767.0	1884.0	1798.0	1322.0	687.0	911.0	2082.0	2147.0	2655.0	2034.0	1339.0	2310.0	1361.0	1779.0	1188.0	1418.0	1203.0	1792.0	1273.0	3928.0	820.0	1325.0	1271.0	1386.0	1657.0	1113.0	2268.0	2278.0	1775.0	1143.0	842.0	335.0	661.0	5112.0	2188.0	1636.0	1145.0	1028.0	1291.0	1275.0	1421.0	1415.0
taci:TDSAC_0322_ppk	Oxidative phosphorylation	ppk	2050761.0	663928.0	778240.0	518102.0	623645.0	488372.0	955428.0	817730.0	725985.0	448341.0	647886.0	792870.0	486008.0	655781.0	438822.0	1447848.0	575454.0	575296.0	622958.0	693103.0	536107.0	843234.0	629748.0	474953.0	639098.0	740614.0	613806.0	410279.0	625303.0	591416.0	502290.0	791782.0	528810.0	488051.0	532432.0	727954.0	614753.0	594331.0	602132.0	503103.0	361942.0	767487.0	587403.0	537326.0	597360.0	486976.0	513380.0	815659.0	547767.0	1538491.0	450287.0	656854.0	496801.0	464428.0	597219.0	454433.0	711106.0	855762.0	522482.0	756305.0	564277.0	514843.0	331172.0	1653411.0	651444.0	624016.0	579079.0	611189.0	614536.0	956757.0	575703.0	575308.0
tak:Tharo_2775_pps	Pyruvate metabolism	pps	853162.0	262294.0	334918.0	223118.0	241528.0	204082.0	383247.0	333209.0	297864.0	176860.0	275325.0	340518.0	207743.0	271529.0	166779.0	539633.0	220920.0	214504.0	265506.0	289474.0	212757.0	338015.0	236389.0	198509.0	278198.0	297627.0	264634.0	174732.0	254628.0	240716.0	207183.0	299862.0	211697.0	190320.0	223871.0	297196.0	269131.0	249298.0	226843.0	187897.0	143511.0	294540.0	251485.0	222248.0	247221.0	203407.0	201579.0	313401.0	227712.0	605864.0	193967.0	283011.0	199626.0	190702.0	235726.0	180877.0	270028.0	338763.0	221727.0	323459.0	241767.0	211382.0	124414.0	589068.0	249092.0	229812.0	241761.0	255950.0	243009.0	392566.0	217480.0	229026.0
tak:Tharo_1959_ppx	Purine metabolism	ppx	921295.0	287506.0	347087.0	231977.0	269477.0	207234.0	410227.0	372716.0	306651.0	183748.0	280089.0	364800.0	212071.0	294709.0	188860.0	630773.0	251638.0	250924.0	271319.0	305633.0	228288.0	369231.0	264271.0	203989.0	281693.0	320041.0	280988.0	179625.0	264661.0	258801.0	197131.0	344824.0	224291.0	203429.0	231895.0	325853.0	281490.0	244079.0	256898.0	227587.0	151190.0	311175.0	251915.0	245268.0	242115.0	218179.0	223165.0	353360.0	238340.0	662817.0	200662.0	293159.0	202847.0	206429.0	246570.0	198000.0	297591.0	399636.0	232672.0	356284.0	245043.0	237137.0	139350.0	713042.0	259567.0	264684.0	249117.0	283936.0	255256.0	424655.0	246241.0	266210.0
tab:CIG75_17200_prsA	Pentose phosphate pathway	prsA	2096733.0	668227.0	809543.0	553784.0	650542.0	509461.0	997169.0	892043.0	820366.0	490635.0	699290.0	842530.0	512518.0	699790.0	465683.0	1491977.0	618739.0	590574.0	659738.0	761945.0	566170.0	842612.0	645111.0	491063.0	716947.0	739448.0	633634.0	427434.0	665352.0	624012.0	540242.0	827838.0	570940.0	527755.0	580628.0	782860.0	655985.0	607433.0	621849.0	525780.0	404072.0	781684.0	639621.0	579974.0	621157.0	507164.0	540713.0	842501.0	574592.0	1593837.0	465163.0	690963.0	538339.0	505227.0	624328.0	477199.0	762105.0	929170.0	552524.0	808102.0	581905.0	537544.0	333142.0	1699107.0	689390.0	629728.0	614597.0	664813.0	630969.0	992378.0	598504.0	587691.0
1000565.METUNv1_00386_pstA	Transporters	pstA	709699.0	226655.0	270451.0	181945.0	220192.0	172221.0	335363.0	290172.0	259826.0	149373.0	230335.0	293177.0	173765.0	234802.0	158662.0	508356.0	196972.0	199997.0	220425.0	245921.0	193717.0	299677.0	216044.0	173249.0	229833.0	257806.0	217143.0	147502.0	221037.0	215257.0	170632.0	254803.0	180160.0	172045.0	186063.0	268366.0	214401.0	219364.0	208627.0	185004.0	130004.0	277668.0	207853.0	189170.0	209734.0	180512.0	181415.0	296276.0	181737.0	509697.0	154144.0	238961.0	172383.0	168241.0	205075.0	152895.0	235963.0	306325.0	188903.0	274324.0	194622.0	176163.0	112689.0	577771.0	223003.0	217765.0	199173.0	227356.0	208498.0	340633.0	197630.0	207669.0
1000565.METUNv1_00387_pstB	Transporters	pstB	950280.0	304915.0	369327.0	247921.0	293051.0	235379.0	428348.0	379478.0	353296.0	232740.0	320126.0	395219.0	241078.0	313916.0	208411.0	657038.0	266317.0	269537.0	297917.0	341544.0	268968.0	388321.0	294358.0	232084.0	320634.0	343772.0	290345.0	204944.0	299757.0	288550.0	236656.0	358584.0	250143.0	246580.0	268615.0	358847.0	296030.0	291005.0	265379.0	241036.0	180108.0	359624.0	290514.0	264309.0	287118.0	241450.0	241360.0	390539.0	257552.0	710387.0	216348.0	319048.0	244654.0	235668.0	284659.0	218179.0	328996.0	408403.0	259087.0	371122.0	267935.0	242280.0	142668.0	741051.0	305710.0	293050.0	269318.0	294941.0	278534.0	442351.0	282656.0	270219.0
1000565.METUNv1_00385_pstC	Transporters	pstC	729477.0	232936.0	281484.0	187263.0	224587.0	181920.0	345633.0	301015.0	269383.0	167800.0	229947.0	297724.0	177010.0	237209.0	160756.0	522448.0	207948.0	209130.0	230792.0	259331.0	199846.0	312770.0	229965.0	179443.0	242189.0	269628.0	222239.0	152147.0	227712.0	218178.0	180253.0	278393.0	198224.0	177751.0	196859.0	270184.0	231751.0	224307.0	213217.0	190795.0	131475.0	279276.0	219992.0	195831.0	221155.0	179341.0	183176.0	315698.0	198365.0	561932.0	167031.0	242479.0	183200.0	169587.0	211826.0	162965.0	254120.0	315602.0	189874.0	290896.0	204983.0	191023.0	116157.0	595036.0	227336.0	223795.0	212825.0	229430.0	218903.0	340909.0	208283.0	213658.0
1000565.METUNv1_00384_pstS	Transporters	pstS	3508702.0	1155761.0	1406916.0	910138.0	1073640.0	821003.0	1697751.0	1306223.0	1163707.0	798509.0	1120838.0	1482880.0	916282.0	1151714.0	629942.0	2305310.0	820016.0	964053.0	1016024.0	1203461.0	1081903.0	1642477.0	1089853.0	916598.0	1209966.0	1347732.0	1180759.0	741240.0	1164602.0	1065199.0	880354.0	1306707.0	840706.0	742822.0	1043366.0	1415047.0	1203847.0	1217137.0	934991.0	846858.0	600447.0	1405423.0	1019576.0	925995.0	1200467.0	964869.0	872476.0	1702817.0	870906.0	2475026.0	792311.0	1204683.0	844753.0	842317.0	1018720.0	748848.0	1081490.0	1380053.0	984101.0	1406520.0	1051426.0	981602.0	479241.0	2588494.0	1115385.0	1066445.0	910548.0	1050470.0	1139285.0	1919884.0	991214.0	1088796.0
1000565.METUNv1_03541_ptsH	Phosphotransferase system	ptsH	553788.0	177802.0	204916.0	132475.0	170838.0	135397.0	273020.0	225371.0	196394.0	121771.0	176961.0	216790.0	133288.0	185040.0	111511.0	372988.0	144652.0	151585.0	171969.0	189334.0	162707.0	235365.0	170994.0	128267.0	187969.0	202087.0	168956.0	104242.0	182208.0	164682.0	140308.0	210514.0	141733.0	124293.0	149537.0	200125.0	175471.0	174765.0	160912.0	130873.0	97046.0	214518.0	158164.0	138011.0	174345.0	139958.0	143722.0	237452.0	143061.0	400644.0	117725.0	176278.0	145633.0	130810.0	170547.0	117167.0	189885.0	215731.0	155584.0	212567.0	155684.0	136707.0	82230.0	411723.0	179851.0	161954.0	159615.0	165066.0	182509.0	277014.0	165854.0	152463.0
1000565.METUNv1_03542_ptsI	Phosphotransferase system	ptsI	1165485.0	358080.0	430169.0	296648.0	343366.0	266349.0	507429.0	467558.0	397020.0	243149.0	361177.0	461625.0	261790.0	395265.0	233383.0	752303.0	318010.0	292305.0	349037.0	392874.0	292933.0	453614.0	325230.0	265317.0	354113.0	386727.0	351890.0	221827.0	343626.0	319689.0	269238.0	427485.0	288333.0	263014.0	292017.0	406583.0	359233.0	331129.0	333127.0	270902.0	199304.0	406938.0	324069.0	304296.0	323799.0	279000.0	278009.0	449235.0	300339.0	849953.0	248649.0	367553.0	268764.0	261108.0	317542.0	242216.0	389817.0	464537.0	295027.0	422966.0	324612.0	285929.0	179170.0	889421.0	345589.0	329237.0	316148.0	354250.0	320581.0	533676.0	313513.0	315792.0
1026882.MAMP_00178_ptxA	Transporters	ptxA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
